STATION,NAME,DATE,TMAX,TMIN
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",11/4/03,44,25
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",11/5/03,44,20
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",11/6/03,46,18
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",11/7/03,49,22
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",11/8/03,52,37
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",11/9/03,48,37
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",11/10/03,50,45
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",11/11/03,52,38
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",11/12/03,52,34
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",11/13/03,52,27
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",11/14/03,53,32
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",11/15/03,53,41
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",11/16/03,49,44
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",11/17/03,51,44
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",11/18/03,53,37
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",11/19/03,44,35
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",11/20/03,42,30
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",11/21/03,36,28
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",11/22/03,32,27
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",11/23/03,44,32
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",11/24/03,44,33
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",11/25/03,48,39
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",11/26/03,46,39
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",11/27/03,49,39
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",11/28/03,51,46
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",11/29/03,47,29
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",11/30/03,46,28
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",12/1/03,42,32
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",12/2/03,57,39
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",12/3/03,46,31
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",12/4/03,53,33
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",12/5/03,55,46
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",12/6/03,49,41
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",12/7/03,43,36
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",12/8/03,44,32
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",12/9/03,42,28
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",12/10/03,42,36
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",12/11/03,49,34
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",12/12/03,48,37
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",12/13/03,47,36
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",12/14/03,44,40
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",12/15/03,49,39
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",12/16/03,50,43
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",12/17/03,48,32
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",12/18/03,51,29
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",12/19/03,55,30
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",12/20/03,53,46
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",12/21/03,50,35
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",12/22/03,50,32
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",12/23/03,53,31
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",12/24/03,50,44
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",12/25/03,44,34
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",12/26/03,40,31
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",12/27/03,41,33
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",12/28/03,37,29
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",12/29/03,37,22
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",12/30/03,32,21
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",12/31/03,39,30
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",1/1/04,38,30
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",1/2/04,36,24
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",1/3/04,24,14
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",1/4/04,21,13
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",1/5/04,25,18
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",1/6/04,29,18
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",1/7/04,50,28
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",1/8/04,51,37
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",1/9/04,55,38
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",1/10/04,53,36
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",1/11/04,48,32
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",1/12/04,51,34
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",1/13/04,48,43
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",1/14/04,54,45
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",1/15/04,52,38
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",1/16/04,45,32
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",1/17/04,47,33
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",1/18/04,49,42
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",1/19/04,51,35
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",1/20/04,47,35
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",1/21/04,42,31
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",1/22/04,44,36
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",1/23/04,43,40
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",1/24/04,43,36
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",1/25/04,41,34
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",1/26/04,44,37
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",1/27/04,45,28
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",1/28/04,50,40
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",1/29/04,53,40
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",1/30/04,51,37
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",1/31/04,44,34
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",2/1/04,45,35
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",2/2/04,39,34
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",2/3/04,45,35
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",2/4/04,47,29
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",2/5/04,40,27
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",2/6/04,53,39
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",2/7/04,46,38
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",2/8/04,44,29
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",2/9/04,45,26
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",2/10/04,50,30
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",2/11/04,57,28
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",2/12/04,56,26
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",2/13/04,52,26
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",2/14/04,50,42
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",2/15/04,49,38
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",2/16/04,49,37
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",2/17/04,50,37
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",2/18/04,53,40
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",2/19/04,50,39
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",2/20/04,50,31
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",2/21/04,51,26
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",2/22/04,59,29
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",2/23/04,51,40
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",2/24/04,56,38
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",2/25/04,52,35
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",2/26/04,56,34
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",2/27/04,50,41
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",2/28/04,49,41
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",2/29/04,51,34
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",3/1/04,53,30
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",3/2/04,51,28
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",3/3/04,43,33
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",3/4/04,48,39
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",3/5/04,50,40
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",3/6/04,48,36
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",3/7/04,52,44
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",3/8/04,63,46
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",3/9/04,53,39
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",3/10/04,54,31
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",3/11/04,54,31
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",3/12/04,51,36
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",3/13/04,59,32
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",3/14/04,54,42
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",3/15/04,48,42
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",3/16/04,48,44
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",3/17/04,51,44
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",3/18/04,54,40
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",3/19/04,48,34
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",3/20/04,55,34
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",3/21/04,64,41
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",3/22/04,63,39
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",3/23/04,54,47
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",3/24/04,54,44
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",3/25/04,53,42
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",3/26/04,51,44
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",3/27/04,53,39
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",3/28/04,62,39
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",3/29/04,76,36
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",3/30/04,55,38
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",3/31/04,49,34
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",4/1/04,53,30
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",4/2/04,64,29
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",4/3/04,69,34
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",4/4/04,57,43
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",4/5/04,56,39
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",4/6/04,58,36
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",4/7/04,59,41
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",4/8/04,59,39
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",4/9/04,64,35
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",4/10/04,68,37
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",4/11/04,77,40
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",4/12/04,59,51
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",4/13/04,62,46
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",4/14/04,57,46
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",4/15/04,56,42
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",4/16/04,57,44
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",4/17/04,56,39
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",4/18/04,59,40
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",4/19/04,62,42
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",4/20/04,59,47
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",4/21/04,62,42
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",4/22/04,65,41
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",4/23/04,58,45
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",4/24/04,58,40
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",4/25/04,64,38
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",4/26/04,72,40
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",4/27/04,59,44
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",4/28/04,65,36
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",4/29/04,67,35
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",4/30/04,75,40
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",5/1/04,74,45
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",5/2/04,64,50
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",5/3/04,64,48
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",5/4/04,57,50
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",5/5/04,72,39
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",5/6/04,62,37
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",5/7/04,61,45
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",5/8/04,65,51
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",5/9/04,64,46
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",5/10/04,56,47
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",5/11/04,65,41
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",5/12/04,63,44
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",5/13/04,66,41
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",5/14/04,65,41
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",5/15/04,61,42
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",5/16/04,63,48
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",5/17/04,68,45
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",5/18/04,71,45
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",5/19/04,63,48
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",5/20/04,65,47
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",5/21/04,57,53
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",5/22/04,57,46
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",5/23/04,68,45
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",5/24/04,70,44
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",5/25/04,63,52
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",5/26/04,62,50
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",5/27/04,55,49
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",5/28/04,59,46
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",5/29/04,60,50
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",5/30/04,61,48
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",5/31/04,60,49
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",6/1/04,63,50
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",6/2/04,67,47
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",6/3/04,73,45
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",6/4/04,74,54
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",6/5/04,62,52
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",6/6/04,65,51
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",6/7/04,64,50
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",6/8/04,71,47
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",6/9/04,65,53
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",6/10/04,58,52
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",6/11/04,60,51
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",6/12/04,61,47
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",6/13/04,59,52
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",6/14/04,61,48
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",6/15/04,66,45
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",6/16/04,74,42
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",6/17/04,83,49
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",6/18/04,80,51
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",6/19/04,82,49
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",6/20/04,78,55
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",6/21/04,83,51
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",6/22/04,71,54
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",6/23/04,64,56
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",6/24/04,63,57
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",6/25/04,66,55
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",6/26/04,70,57
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",6/27/04,73,54
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",6/28/04,75,53
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",6/29/04,72,54
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",6/30/04,70,56
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",7/1/04,68,57
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",7/2/04,65,58
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",7/3/04,68,57
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",7/4/04,69,53
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",7/5/04,70,53
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",7/6/04,67,56
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",7/7/04,65,54
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",7/8/04,66,53
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",7/9/04,63,53
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",7/10/04,67,55
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",7/11/04,71,53
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",7/12/04,79,50
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",7/13/04,78,53
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",7/14/04,76,57
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",7/15/04,68,56
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",7/16/04,77,57
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",7/17/04,82,54
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",7/18/04,80,60
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",7/19/04,78,60
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",7/20/04,74,59
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",7/21/04,76,57
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",7/22/04,83,54
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",7/23/04,88,57
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",7/24/04,86,58
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",7/25/04,73,60
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",7/26/04,73,54
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",7/27/04,75,54
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",7/28/04,76,57
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",7/29/04,79,61
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",7/30/04,74,58
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",7/31/04,76,56
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",8/1/04,76,52
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",8/2/04,70,55
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",8/3/04,72,60
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",8/4/04,67,53
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",8/5/04,69,53
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",8/6/04,66,54
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",8/7/04,72,54
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",8/8/04,81,51
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",8/9/04,89,52
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",8/10/04,78,56
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",8/11/04,83,51
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",8/12/04,79,58
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",8/13/04,79,55
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",8/14/04,80,55
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",8/15/04,74,62
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",8/16/04,72,59
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",8/17/04,74,61
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",8/18/04,77,56
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",8/19/04,78,57
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",8/20/04,72,59
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",8/21/04,68,60
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",8/22/04,67,56
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",8/23/04,71,56
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",8/24/04,62,58
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",8/25/04,61,59
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",8/26/04,67,59
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",8/27/04,67,59
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",8/28/04,66,60
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",8/29/04,70,60
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",8/30/04,74,55
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",8/31/04,70,57
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",9/1/04,64,53
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",9/2/04,63,54
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",9/3/04,66,53
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",9/4/04,67,55
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",9/5/04,66,50
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",9/6/04,67,43
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",9/7/04,70,50
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",9/8/04,66,56
